off_id,count2,tstick1,sstick1,tstick2,sstick2,tripfreq,avedur,centdist,subcendist,eat,recrea,cult,finan,dailyser,transport,work,reside,poi_entro,metrosta4,busstop4,busroute,roadden3,junden3,oldage,highage,midage,adult,youth,juveni,female,houseprice,pop,popden
6185,945,0.148987581,0.085350379,0.407036699,4443.297304,10.14603175,0.365565942,6.133847769,7.412555267,7,2,1,0,91,4,31,0,1.053113,0,2,23,13.9688,140,0.029995101,0.0877349,0.192566007,0.448197007,0.215562001,0.024608901,0.41563499,79671,10046,40185
6188,697,0.150897249,0.134871497,0.421748528,7073.614814,9.744619799,0.466679847,4.908655777,7.265549138,1,2,0,0,3,3,3,2,2.19716,0,2,22,14.0141,84,0.035911102,0.118001997,0.204662994,0.395249009,0.197494,0.033067901,0.419313014,88942,14455,57819
6189,548,0.15986924,0.096136179,0.448312087,5033.112484,9.633211679,0.574640136,4.537088556,7.284640917,0,5,2,6,19,7,25,0,2.441692,0,4,44,26.3989,312,0.076664999,0.187468007,0.29429999,0.310304999,0.114575997,0.0306047,0.473652005,89474,16014,64055
6190,113,0.122931866,0.099527258,0.339869169,5211.805043,11.24778761,0.366633627,4.19230767,7.337832263,2,4,0,1,72,16,30,1,1.699014,1,4,4,13.8164,140,0.082090497,0.193684995,0.289611012,0.309312999,0.114748999,0.029042499,0.491551012,92520,17688,70752
6191,135,0.141763043,0.090899214,0.390007389,4749.130508,11.13333333,0.423713254,3.881457796,7.424390301,8,10,1,8,15,14,12,0,2.452324,2,2,7,11.0272,104,0.083408602,0.194670007,0.260154009,0.316745013,0.122074001,0.026921799,0.499121994,92505,19237,76949
6194,493,0.147021729,0.079640517,0.401729429,4164.099188,10.57403651,0.420284216,3.246001804,7.871145939,5,1,11,0,14,6,8,1,2.390954,1,3,46,20.5834,280,0.081718199,0.166454002,0.269713998,0.298357993,0.135591999,0.0293114,0.508193016,84162,24300,97201
6197,1739,0.150515009,0.081666801,0.408599108,4295.63383,10.01955147,0.391685879,3.241502862,8.560858921,45,17,80,6,48,21,20,3,2.408744,2,3,32,11.3985,120,0.055751599,0.112256996,0.151189998,0.248253003,0.420641989,0.041650701,0.539555013,87508,25705,102820
6198,584,0.15066752,0.065737212,0.409846447,3442.374977,8.960616438,0.315295586,3.390812857,8.835501937,26,32,63,33,83,36,205,4,2.647807,1,4,9,15.4381,180,0.0576028,0.114453003,0.156529993,0.247447997,0.352757007,0.0423108,0.539815009,91210,26104,104417
6199,803,0.15517026,0.072753231,0.419042041,3813.017205,9.737235367,0.38771886,3.603870539,9.12928713,24,13,36,2,55,19,40,3,2.636385,0,3,17,15.2379,212,0.079254404,0.148469001,0.232904002,0.296169996,0.190918997,0.0351003,0.503984988,92419,26243,104973
6201,434,0.167674095,0.085838931,0.454215108,4497.070063,8.638248848,0.367000206,4.179524485,9.767264793,44,20,97,5,39,9,13,8,2.171134,0,2,9,13.032,132,0.060448799,0.120773003,0.184937,0.290403992,0.285138994,0.034646101,0.464305013,86891,27007,108029
6202,1543,0.14805124,0.082363163,0.406947763,4328.806357,9.76992871,0.387564125,4.523129,10.10827634,57,34,53,7,110,20,54,2,2.652289,0,4,31,25.2595,364,0.056123901,0.112363003,0.178726003,0.302866995,0.283701003,0.031366199,0.465887994,86770,28691,114766
6205,735,0.150522168,0.099099313,0.425645896,5202.695119,9.065306122,0.465104613,4.959344563,10.32861204,35,22,10,3,103,30,25,5,2.503626,1,2,33,14.3272,132,0.074922599,0.130067006,0.239690006,0.336055994,0.155598,0.027682999,0.519607008,109333,27717,110869
6206,363,0.168038476,0.072764853,0.462096228,3833.440011,8.495867769,0.399442798,5.111441823,10.11578043,33,31,22,6,86,31,59,7,2.731421,1,3,66,22.8551,240,0.078362197,0.137769997,0.252909005,0.326745003,0.143861994,0.0270168,0.521055996,122569,27585,110339
6207,220,0.13249596,0.09380022,0.361383672,4900.326777,9.954545455,0.284286161,5.30646554,9.923598173,14,19,13,15,70,30,35,5,2.641096,0,2,10,11.7168,148,0.082171999,0.148411006,0.275586009,0.318821996,0.128411993,0.026967,0.514186025,125551,27072,108288
6208,139,0.160490101,0.110346446,0.431862425,5757.085801,9.503597122,0.177575932,5.539884073,9.675341447,44,82,32,9,110,25,43,4,2.567349,2,2,11,13.0797,80,0.090447903,0.159681007,0.307341993,0.310256988,0.111680999,0.026134299,0.502359986,124785,24969,99875
6209,455,0.152652414,0.076589601,0.415404656,4007.834862,9.10989011,0.400156806,5.807069361,9.222882008,33,33,25,5,68,34,50,6,2.691314,2,5,20,20.0681,172,0.0960529,0.163176,0.319090992,0.302175999,0.106252998,0.0249686,0.496695012,113287,24830,99320
6211,1159,0.156196817,0.092928989,0.430759508,4884.886984,9.132873167,0.411086843,5.687951103,8.334278216,42,31,16,13,98,43,99,6,2.567707,2,4,34,11.7786,132,0.093596302,0.160683006,0.30855301,0.313708007,0.107732996,0.024280099,0.501138985,92403,23907,95629
6214,601,0.175055995,0.077589304,0.482630043,4075.535088,8.856905158,0.344994425,5.533506069,7.057489258,17,31,0,0,28,14,33,2,2.330257,3,4,14,15.1315,144,0.0962331,0.160815999,0.281525999,0.32565099,0.116824999,0.0243767,0.507371008,95501,25495,101980
6215,717,0.1569302,0.057760902,0.422248993,3024.915826,8.774058577,0.306228266,5.571533898,6.652629183,38,58,17,10,100,33,79,4,2.575218,1,7,6,11.2818,160,0.094531201,0.160202995,0.289243996,0.329921007,0.109921001,0.0232265,0.511840999,84416,26266,105066
6217,140,0.148439958,0.073386604,0.403180706,3860.361545,8.828571429,0.303732307,5.778113108,5.886944529,28,62,42,13,99,33,271,4,2.225113,1,6,9,17.546,236,0.089651696,0.155267999,0.289350003,0.347665012,0.107307002,0.021541299,0.51502502,67981,25472,101886
6218,1106,0.159649212,0.066205437,0.439918189,3468.454416,8.886980108,0.36252412,5.942128545,5.532218027,90,47,27,12,128,28,113,7,2.547381,0,4,83,17.6319,236,0.084461197,0.145443007,0.274369001,0.36719501,0.113581002,0.021072701,0.513369977,66779,24145,96579
6219,16,0.109720869,0.046522347,0.309178177,2441.802197,7,0.278864025,6.085473596,5.201418722,90,47,6,8,112,22,40,1,2.356497,1,4,116,23.2872,224,0.079750396,0.135732993,0.257283986,0.382571012,0.124155998,0.021348599,0.508614004,69322,21694,86777
6220,1528,0.153945899,0.106317566,0.430895985,5570.947351,9.62565445,0.439975106,5.861397032,4.899395589,29,35,31,0,67,17,35,1,2.49646,2,3,38,33.8082,440,0.072915703,0.128347993,0.244244993,0.395011008,0.134709001,0.021405101,0.501414001,72124,19989,79958
6221,453,0.134621234,0.060051064,0.382172052,3137.514768,10.47682119,0.462124335,5.672650302,4.63178125,120,109,23,56,161,38,322,5,2.422017,2,3,5,14.6084,172,0.057610299,0.121748999,0.233456999,0.407768011,0.153359994,0.023630399,0.484035999,76215,17994,71977
6224,629,0.15726071,0.098456381,0.434822862,5149.975807,8.826709062,0.411273733,5.3523752,4.09894606,41,59,6,16,50,33,139,0,2.36561,1,1,25,15.3131,156,0.044756699,0.117872,0.224470004,0.403254986,0.183850005,0.0270171,0.448029995,78618,15352,61406
6225,949,0.156136087,0.115596861,0.43786162,6057.957415,9.573234984,0.501116017,5.335813581,4.03121312,4,5,1,0,17,4,6,0,2.16604,1,3,41,24.3582,224,0.051605601,0.120232001,0.2315,0.401531994,0.173235998,0.0257867,0.462633997,79898,14160,56639
6227,53,0.141363366,0.217247434,0.383425194,11322.41246,9.452830189,0.365395341,5.442139205,4.080357834,7,11,0,3,35,24,8,5,2.38136,0,2,12,15.3306,144,0.061304599,0.131372005,0.247840002,0.391029,0.155436993,0.022018099,0.468062013,76574,12763,51051
6231,37,0.167804416,0.106303716,0.475747868,5558.494146,9.459459459,0.570715676,6.157014232,4.83289013,2,7,1,0,7,2,0,0,1.994299,0,2,6,2.86742,20,0.0237302,0.090099499,0.207193002,0.413787007,0.243449003,0.0218946,0.455240995,64592,11565,46258
6233,21,0.10606078,0.039903255,0.33304296,2087.160355,8.476190476,0.372056443,6.712287003,3.959815978,2,2,1,1,6,0,15,1,2.0176,0,1,5,3.77909,8,0.034088898,0.089260697,0.243021995,0.426833987,0.153931007,0.021296,0.450215012,62863,11539,46156
6235,299,0.175153847,0.138413951,0.486682365,7205.046544,8.571906355,0.446672094,7.36211718,3.162824395,0,3,3,1,3,3,1,2,2.686278,0,3,15,13.8867,128,0.059734199,0.107074998,0.308263987,0.407483995,0.106631003,0.0179193,0.481478006,59254,11569,46276
6237,171,0.13393885,0.07740898,0.374876338,4041.8248,8.643274854,0.520680148,8.083733168,2.515307879,2,1,2,0,9,0,2,1,2.056326,0,2,9,4.22468,20,0.059864599,0.117408998,0.310057998,0.392802,0.111849003,0.0216459,0.491735995,50374,10802,43210
6239,31,0.252944163,0.112530901,0.747773143,5866.285912,8.064516129,0.588058299,8.859611419,2.156406571,2,6,0,2,18,2,5,1,2.197675,0,3,6,7.79428,72,0.046806801,0.112755001,0.273705989,0.411545008,0.124723002,0.033298001,0.472061008,47215,9296,37186
6240,104,0.184705389,0.119642344,0.5173558,6255.549211,10.00961538,0.556666267,9.263676418,2.135824686,2,3,0,0,3,2,2,2,2.556657,0,3,13,8.60192,80,0.0397292,0.111295998,0.268009007,0.422428995,0.125076994,0.041896001,0.465315998,44123,7175,28699
6250,103,0.155266051,0.113770802,0.423052016,5938.570079,10.33980583,0.57375053,13.65816838,5.583755452,3,2,1,0,1,0,9,0,1.794737,0,1,3,5.8028,16,0.0204958,0.100139,0.250335991,0.402765006,0.181223005,0.048659001,0.291765988,41052,3316,13266
6272,261,0.167740192,0.119626436,0.457745865,6229.177473,8.651340996,0.37459981,15.98194465,5.340100362,4,1,0,0,2,0,3,2,2.188722,0,5,21,7.58528,60,0.050359402,0.163423002,0.266108006,0.348389,0.138469994,0.030356299,0.466553003,37529,7030,28120
6274,11,0.221375061,0.068168077,0.569671506,3548.737362,7.363636364,0.365377039,14.99676954,4.675974715,5,0,1,0,3,2,5,1,2.352217,0,2,5,4.9256,24,0.045862898,0.158693999,0.282086015,0.340063006,0.152260005,0.0292897,0.448471993,41653,4906,19624
6282,183,0.164804309,0.085220441,0.46203973,4433.281513,9.038251366,0.608075268,11.08265604,3.906022292,0,0,0,0,0,0,0,1,0,0,2,14,3.41714,8,0.056926999,0.116884001,0.232315004,0.348441988,0.219779,0.027829399,0.381632,56725,7265,29059
6286,319,0.162158526,0.080915622,0.449828078,4206.658293,9.404388715,0.465142965,9.153488357,4.894195077,1,0,0,0,0,0,0,1,1,0,2,21,16.3109,72,0.062444899,0.121298999,0.256022006,0.317173988,0.160465002,0.0299302,0.441908985,57776,7657,30629
6288,567,0.142529312,0.086178995,0.393541814,4484.552914,9.862433862,0.437297696,8.201639541,5.594748708,4,0,13,1,11,2,26,0,1.874991,0,2,22,14.9039,160,0.040311702,0.100961,0.123770997,0.310012013,0.343495011,0.038644802,0.374682993,68318,7458,29832
6289,321,0.138913796,0.074749238,0.374922238,3904.435251,11.38629283,0.535176845,7.730275687,5.977060058,18,3,10,1,15,0,24,1,2.335238,0,2,21,18.2838,168,0.0412836,0.121368997,0.153764993,0.344289005,0.290277988,0.038159199,0.398440003,71433,6701,26804
6290,418,0.149486402,0.094868807,0.421116669,4937.415658,10.32057416,0.429820485,7.262742817,6.375678847,20,2,2,2,14,8,24,0,2.554954,0,1,20,11.147,76,0.0402583,0.122616,0.171360001,0.373443007,0.264854014,0.0361913,0.407766998,74354,7252,29007
6297,1406,0.15017398,0.118482282,0.41479874,6202.947726,10.30440967,0.453865981,4.204679587,6.786051672,14,5,14,11,46,32,84,2,2.484257,0,4,45,19.9266,200,0.0618999,0.162798002,0.269607008,0.338840991,0.134910002,0.0302529,0.468872994,88433,14224,56896
6300,352,0.15138308,0.068638103,0.410977517,3604.325346,9.329545455,0.285196978,3.185928988,7.062851008,7,4,6,0,35,15,11,0,2.068683,2,2,11,18.4368,176,0.082333103,0.193280995,0.263381004,0.305276006,0.127894998,0.026489001,0.507667005,93595,19733,78930
6301,272,0.165055043,0.058488463,0.449720275,3070.704361,9.275735294,0.380179121,2.939458206,7.222302499,1,6,1,1,6,5,4,4,2.561848,1,2,2,12.3689,144,0.079031803,0.176644996,0.271447986,0.297026008,0.138212994,0.026500201,0.507812977,88691,23416,93662
6302,1817,0.155607288,0.079712678,0.425505405,4178.115237,10.38635113,0.456670569,2.762369558,7.41211457,8,3,4,2,29,15,23,3,2.652794,2,2,48,24.0897,308,0.072397798,0.157970995,0.251309991,0.29063499,0.168654993,0.0290446,0.505887985,86684,23793,95170
6303,411,0.159605515,0.080883055,0.44565639,4246.009641,10.35523114,0.556738138,2.668512058,7.630021719,25,13,75,6,37,34,147,0,2.267716,3,1,6,19.2167,204,0.063346498,0.135894001,0.212367997,0.280901998,0.251084,0.0330716,0.504437029,82507,24754,99015
6304,130,0.164936232,0.094353971,0.462499725,4952.358484,9.353846154,0.597206571,2.666688515,7.873691666,9,17,50,4,48,14,20,4,2.518021,1,0,7,19.4146,276,0.0543347,0.113968,0.164848,0.270938993,0.428633988,0.037603401,0.50850898,79903,25036,100144
6305,56,0.179687169,0.085546304,0.490320059,4495.717967,8.982142857,0.660202273,2.757081548,8.140811352,174,38,45,6,191,22,45,2,2.600513,1,0,35,14.2904,148,0.052647799,0.109117001,0.152777001,0.267701,0.457058012,0.039874699,0.516421974,89239,26362,105450
6306,316,0.159726024,0.084530861,0.454726648,4431.558066,10.19303797,0.662449906,2.931172068,8.429151706,62,40,99,34,125,55,367,1,2.410422,1,2,9,10.5265,84,0.0576782,0.115282997,0.171358004,0.274259001,0.347741991,0.0380251,0.516395986,95010,26416,105664
6307,1836,0.15579611,0.064641704,0.425627849,3391.402825,10.76960784,0.393532924,3.175222941,8.736611901,5,4,26,0,15,11,30,1,2.242829,0,5,24,18.3696,192,0.073744297,0.137853995,0.237094998,0.299971014,0.192628995,0.033170499,0.501138985,89674,27514,110056
6308,719,0.156613747,0.071800766,0.427675434,3759.763327,10.59248957,0.515797847,3.474523241,9.06124586,21,18,39,17,91,29,300,1,2.26863,0,3,16,20.2353,248,0.073250704,0.137843996,0.239187002,0.305878013,0.192300007,0.0321046,0.489914,87775,27859,111435
6309,831,0.158426293,0.076609584,0.432387435,4016.613029,10.06257521,0.428083627,3.816095227,9.401274677,7,4,17,3,19,8,20,3,2.611032,0,6,19,17.7892,204,0.063624799,0.12455,0.204497993,0.304129988,0.257999986,0.031857401,0.479649007,86280,28702,114806
6310,2124,0.155252682,0.098716119,0.424408752,5187.709849,9.900188324,0.39893628,4.189612609,9.75508865,24,4,10,8,35,16,11,3,2.776102,0,6,43,23.1188,280,0.056940101,0.112663001,0.181413993,0.311129987,0.320973009,0.0294901,0.477898002,84691,29338,117351
6311,342,0.169609541,0.066963435,0.461944105,3505.286625,9.216374269,0.368977116,4.587278588,10.1212422,33,16,30,14,101,13,87,6,2.789849,0,4,13,14.0258,132,0.059126198,0.112195,0.193268999,0.322620004,0.277954012,0.027696701,0.486544013,83800,29612,118447
6313,744,0.153515317,0.071792763,0.428361008,3766.056004,8.704301075,0.39822294,5.433568523,9.883476891,19,7,47,1,39,7,49,6,2.390182,1,2,40,15.0401,220,0.062875196,0.117835999,0.193572,0.306928009,0.235919997,0.0283323,0.537226975,106547,29728,118910
6314,348,0.158052609,0.094386284,0.439758264,4963.545458,9.356321839,0.498147476,5.582802835,9.660843776,44,30,17,8,98,20,97,5,2.52365,0,1,54,22.5524,160,0.068518102,0.129061997,0.220299006,0.301914006,0.186481997,0.028908901,0.540026009,115525,28783,115132
6317,378,0.159930009,0.066619388,0.432295853,3493.883122,9.166666667,0.408562601,6.225986231,9.016183704,24,20,17,2,57,16,45,5,2.575813,1,3,13,16.4871,132,0.092725597,0.159007996,0.337776989,0.298682988,0.105768003,0.0248145,0.503358006,114117,23860,95440
6319,741,0.166088144,0.101745852,0.454806133,5344.813108,8.79757085,0.378322066,6.175241748,8.104949687,14,13,14,4,39,16,92,9,2.369707,0,5,34,18.5158,228,0.094225898,0.156637996,0.31368801,0.313142985,0.109714001,0.0232802,0.505365014,92267,25180,100722
6320,40,0.156021658,0.051196595,0.422353602,2690.960046,8.7,0.367585263,6.087356668,7.657645189,28,58,13,11,117,38,115,3,2.43778,1,7,8,18.7214,232,0.094828598,0.155604005,0.291106999,0.324712008,0.114984997,0.0229587,0.508507013,93978,25551,102202
6321,167,0.139103289,0.044865026,0.379848385,2362.4018,7.005988024,0.299318875,6.03971951,7.217260578,29,21,26,4,105,24,46,2,2.419335,1,6,11,26.6553,404,0.095301598,0.153221995,0.281960994,0.32940799,0.118624002,0.0224899,0.509218991,94509,25662,102646
6322,369,0.18030181,0.044354409,0.492108436,2322.308687,7.829268293,0.316552692,6.033283709,6.785143379,43,29,33,2,88,25,50,3,2.545927,2,6,20,20.5837,236,0.096302703,0.153235003,0.280961007,0.332296997,0.117013,0.023215,0.511030018,92633,27485,109942
6323,296,0.160463117,0.054646068,0.436390499,2864.495667,8.706081081,0.336806939,6.068180359,6.362978162,53,93,25,17,109,23,114,5,2.562569,2,6,12,15.0249,204,0.096122198,0.159740001,0.288325012,0.329686999,0.111302003,0.0219134,0.51403302,79858,27783,111131
6324,215,0.151741775,0.103281148,0.406852635,5429.637406,8.674418605,0.232881141,6.143705188,5.952882622,20,37,23,2,62,22,72,5,2.52846,1,8,7,21.8215,284,0.0949644,0.160273001,0.29034999,0.334717005,0.106389001,0.0213299,0.516371012,71543,27009,108034
6325,933,0.145126296,0.091001519,0.40085371,4783.982993,9.43301179,0.349141531,6.258387491,5.5575293,42,47,30,25,94,43,185,1,2.450914,1,5,16,20.7929,240,0.090548798,0.152946994,0.279336989,0.353264987,0.109140001,0.020704299,0.517745018,67554,26082,104326
6326,837,0.151748977,0.094309516,0.424842564,4918.38238,9.078853047,0.551891906,6.410125939,5.180294619,74,284,32,21,172,51,100,4,2.393541,1,3,62,14.9947,192,0.085401297,0.143537,0.265385002,0.375059992,0.110928997,0.020184999,0.517019987,66870,23979,95917
6328,1441,0.161074744,0.071519126,0.45661609,3738.245266,9.301873699,0.49579166,6.319912147,4.498232228,9,20,39,28,82,12,142,2,2.259857,1,2,80,19.2786,196,0.075324401,0.12455,0.245967001,0.404754013,0.124303997,0.0214683,0.507791996,71891,19925,79699
6329,722,0.141841764,0.067711695,0.402406265,3539.586314,10.24515235,0.477295052,6.145264504,4.205165109,114,57,32,38,184,42,405,1,2.213372,1,3,11,17.9776,236,0.058934901,0.121027999,0.236482993,0.410151005,0.145079002,0.023358401,0.487589002,77954,17527,70110
6330,87,0.151365152,0.07417291,0.428454095,3887.548532,9.586206897,0.520776595,6.007267441,3.953825238,126,169,28,70,169,56,356,1,2.452549,0,3,11,14.1411,128,0.0492424,0.118027002,0.227397993,0.413789988,0.159342006,0.0253752,0.469132006,77799,16406,65622
6332,94,0.188976163,0.172518522,0.52637288,8972.980767,8.436170213,0.611733872,5.850917421,3.609899562,20,6,0,1,14,4,6,0,2.198768,1,1,15,13.5762,132,0.038165301,0.115948997,0.209773004,0.409790009,0.189750001,0.027362499,0.427377999,71532,13684,54735
6333,272,0.155593338,0.152564147,0.433915915,7986.290487,8.599264706,0.36191018,5.83577081,3.532802749,5,4,2,1,11,2,13,3,2.57969,1,3,41,23.8109,344,0.051454902,0.117315002,0.226854995,0.407857001,0.168707997,0.025875401,0.463097006,70087,13434,53737
6334,478,0.161991103,0.123146187,0.44433314,6455.028526,9.20083682,0.36344013,5.863378483,3.525622737,41,26,6,1,43,15,27,3,2.517049,1,5,40,21.4076,368,0.061399698,0.117243998,0.235984996,0.408668995,0.155678004,0.023798101,0.482569009,71195,13461,53844
6335,178,0.150958526,0.222141312,0.417565578,11593.80482,8.387640449,0.271601272,5.933143645,3.588779194,83,337,7,17,112,16,13,4,1.845461,0,4,12,21.6077,272,0.0723285,0.128832996,0.252736002,0.392410994,0.142607003,0.0210963,0.485383987,68764,12787,51148
6340,53,0.179614904,0.06642138,0.505645985,3474.276717,7.962264151,0.504512844,6.842304065,4.169986419,0,4,0,0,1,3,2,1,2.118078,0,1,12,11.524,48,0.018262099,0.089764297,0.213211998,0.410086006,0.220644996,0.0236235,0.420915008,62530,11398,45592
6343,404,0.149070405,0.082722242,0.418763601,4312.676185,8.923267327,0.536946563,7.732146129,2.85022106,0,5,4,1,13,1,4,2,2.316379,0,3,15,15.1582,144,0.058940101,0.106366001,0.309040993,0.403362989,0.110650003,0.0190419,0.481337994,58019,11183,44733
6345,73,0.153280639,0.104215894,0.447280349,5422.414157,11.21917808,0.791651924,8.422117092,2.108809063,2,0,10,0,4,0,10,2,2.005978,0,4,12,7.59112,48,0.057386398,0.115069002,0.286606997,0.386436999,0.131184995,0.0309687,0.477773011,51241,9668,38673
6346,117,0.180639259,0.160387823,0.513234688,8339.491918,9.299145299,0.733153584,8.789484774,1.832684766,29,12,1,1,48,1,19,2,2.09595,0,2,5,12.3217,100,0.051672298,0.115503997,0.272675991,0.391867012,0.136570007,0.033407401,0.461750001,50109,9729,38917
6379,41,0.152843006,0.103037314,0.423483373,5371.192939,8.146341463,0.377894946,16.40202553,6.047151785,17,1,1,0,8,5,10,2,2.298377,0,2,18,12.4204,68,0.057478402,0.160774007,0.266267002,0.338625014,0.143715993,0.0335375,0.484454989,34987,7033,28133
6380,192,0.140312318,0.103958303,0.389685025,5418.526088,8.994791667,0.437488983,15.90649907,5.700182324,6,6,1,2,18,1,3,1,2.278636,0,5,21,6.45876,8,0.0550639,0.156869993,0.266492993,0.338393003,0.150154993,0.037960902,0.471181989,37866,6700,26801
6394,1970,0.157929243,0.08908794,0.433483156,4639.416983,9.788832487,0.448989732,9.021114508,5.284747119,0,0,0,0,1,0,0,0,0,0,2,24,20.0452,144,0.0588089,0.121230997,0.290529013,0.32407999,0.160467997,0.0285885,0.420053989,63819,4312,17248
